Rank,Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Weighted IV 1d (%),Weighted IV 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts,One_Yr_ATM_Rel_Error_Call (%),P90_Rel_Error_Call (%),One_Yr_ATM_Rel_Error_Put (%),P90_Rel_Error_Put (%)
139,RPD,119.94871481870995,145.07692777193512,173.48718887720352,19.700000762939453,19.5,20.100000381469727,19.25,0.0,0.4589502793813564,0.0,-2.888445846164146,0.0,0.0996038737035217,0.0,-1.180695829779901,53.69725838853993,46.21576151333724,42.79674664201495,0.5037815259213889,-1.5452963524173478,28.956479548040665,51.83253791463673,41.51183696507669,51.6209476309227,58.74670718457601,43.31590282556252,40.93057338466202,61.38550699970815,64.9150313609537,-1.8437089770822708,5.5825106526575246,54.76891366692933,3.461340538870928,0.4282429471656365,-28.01368461300367,-3.3923324909126915,-18.588760357693197,8459.0,-0.08268367587999055,-0.517464424320828,43083.0,0.16041288882689356,4.327295621851995,139.0,2.6671033595115863,71.74057202416148,11.377045430090256,312.9351537093762
140,AWK,103.20116150232867,102.49765831568706,106.89213138009465,136.83999633789062,136.08999633789062,137.94000244140625,135.8800048828125,0.0,-1.3765792159346848,0.0,-2.5352778207613067,0.0,-1.2951681993515205,0.0,-1.3073706338781486,16.561870044541298,20.08101962079544,22.068594869156406,0.5037815259216802,-0.26545803626693537,17.552726723767968,29.573183578086937,22.528197402165645,51.3715710723192,44.37266942434621,25.190963936291656,23.760674065813586,133.89876276985,108.61959514125006,2.219092434201925,331.4784724416023,N/A,N/A,N/A,-17.94210228087651,317.32911930314674,-111.8301679006936,6201.0,479.5327102803738,1222.1748400852878,16919.0,0.528817587641117,1.5607179302479142,64.0,N/A,80.01798764924156,N/A,N/A
141,IBM,107.72082516199654,92.87901937597746,80.68326608778126,257.4949951171875,259.0799865722656,260.9643859863281,257.0199890136719,0.0,-0.025237786155594834,0.0,0.8054070767626124,0.0,0.9357645411598651,0.0,0.5339188519264493,20.53775496097992,24.591514695917333,23.54705293280124,0.5037815259218416,-9.731723456963175,16.78500011645483,35.99660556669821,25.899631783273747,51.3715710723192,33.02113041097367,30.73398117018317,28.844618426375455,187.9546469695505,178.9478923188191,0.14946049548560028,503.18705901915666,N/A,N/A,N/A,2.742109853896455,492.71573836555626,-164.40759403674926,68393.0,126.88760615711251,172.09182049649905,400985.0,1.185759779553151,0.785958809424468,631.0,N/A,9.128224189821063,N/A,N/A
142,CYRX,71.81510673895094,64.14881770724864,91.54453202168528,9.020000457763672,8.869999885559082,9.220000267028809,8.779999732971191,0.0,-4.952574548893949,0.0,-6.33580110402653,0.0,-6.6329086883158626,0.0,-7.089948040390984,107.46432578003842,87.29893499268488,85.71437243209276,0.5037815259221159,1.8839205479530379,54.28544115359437,122.26861722372591,85.39111456565823,51.3715710723192,50.606063157307446,105.1777602955752,95.55807027047,81.1630024333361,90.75983785693516,13.536260572348624,12.355144563271752,69.55635864332748,N/A,-4.428124025547559,4.681783355966086,6.6386804963253905,4.551369998756655,711.0,-53.65058670143416,-65.65217391304347,27668.0,-0.649933570325685,0.48302160886144907,25.0,N/A,75.55096428649824,N/A,N/A
143,PODD,94.0816810713259,83.27230038722338,73.27602250508004,332.1300048828125,322.2200012207031,333.1000061035156,313.239990234375,0.0,-1.646479764990521,0.0,-4.651713649504615,0.0,-2.71328255716241,0.0,-6.7849118351331565,35.0441847355543,30.66813220337637,40.454774312164055,0.5037815259213825,-1.1649885202097077,24.71310989891898,49.001567734177534,38.914960933260886,50.87281795511222,59.87965305335617,39.19127267636323,35.93371462927595,41.65179190949043,43.57244904697175,-3.8984608283277917,-6.537671475362858,37.96233296869289,7.000822389870192,16.33107863188219,-19.488739533624493,-23.1340867767952,-1.1970175973263721,3477.0,-0.45805897509304316,160.84021005251313,14528.0,10.816170861937453,15.31073894753552,160.0,N/A,365.0910385197989,N/A,296.3764896916738
144,PTCT,82.76999093152452,94.21269241892306,58.49958557230583,59.59999847412109,60.650001525878906,61.95000076293945,59.59999847412109,0.0,1.1884497964480063,0.0,-0.5085261864328187,0.0,1.3745706827003388,0.0,3.7145791249590796,54.61975411147167,48.67366246019731,59.56836818109367,0.5037815259222376,0.5873951298216823,47.79417301592145,72.61132507130851,59.64497724739565,50.62344139650873,49.44689738242703,56.10757551218123,57.9469097683088,49.994463414829895,49.26855207365223,-8.081385416393076,-16.870129817043175,51.08067366810221,0.9849018212493479,-4.290189856605579,-59.90533986688753,-47.32910190017533,9.573904766263773,2408.0,-25.770653514180026,51.63727959697732,28085.0,-0.0177999288002848,1.9345238095238095,67.0,N/A,30.12309003755297,N/A,15.207584122985246
145,RKLB,62.47920085586316,39.39267847911009,14.808651444269083,47.59000015258789,48.08000183105469,48.540000915527344,46.45000076293945,0.0,2.675300365239802,0.0,-0.7226893906991964,0.0,-2.265176642024944,0.0,0.8099508914700411,81.46657588564699,76.87674794665826,75.91485781048914,0.503781525921039,4.335952856419708,46.4795666522094,107.66266857644456,77.79630866552118,49.87531172069826,45.501218687380494,87.84676353843692,89.55198687236681,85.91009369120034,87.20952781912845,-1.9429500472843486,4.575312277819548,84.24568587336033,-2.8149483460030535,1.120918725443096,-25.19579972525014,-5.917517203278274,-9.995235880711206,145091.0,15.54315019948556,-34.01055168963478,1053872.0,2.2885722799242543,10.753541338473035,448.0,2.2059775894807414,79.12379459290422,1.5820109464206922,6.062356371560003
146,GKOS,121.98538780417564,124.55542513616984,148.97685728599293,82.48999786376953,82.0999984741211,83.62000274658203,80.52999877929688,0.0,-5.768794835438563,0.0,-6.1392507964330685,0.0,-6.386783539400305,0.0,-7.585495359937747,40.57294475467057,38.709556347904005,41.676164451415886,0.5037815259216343,1.4995665617944107,27.080466857812823,68.33382395680032,44.76425930366924,49.87531172069826,41.43995248160341,56.01643444406456,51.74284217941836,55.1081635150537,56.76665017456529,-8.94386878838801,-2.5746597493861616,55.96383252842172,-4.84559399159209,15.218653998045617,-12.090712601724842,-11.06863551695154,-13.43199906363781,331.0,15.734265734265735,-82.23295759527643,5913.0,1.6328635269852183,-0.6051437216338881,67.0,N/A,221.4673384933443,N/A,55.66340659114376
147,EQX,57.78846585891672,65.76923464882319,56.7307722286361,10.350000381469728,10.399999618530272,10.720000267028809,10.279999732971191,0.0,-2.542368239160671,0.0,-5.195994846159834,0.0,-2.722324666724591,0.0,-2.4205042063057833,60.16654180684091,49.03529620907124,49.76827544651984,0.5037815259209261,1.0168620360011382,42.49273409948181,57.9677989510168,50.779821409006566,49.87531172069826,39.393374263231415,51.73797420834363,52.910054828565656,60.347947910258625,N/A,N/A,N/A,49.338688356981045,N/A,N/A,-37.16089039230741,-7.034058848377411,-10.579672463738788,20127.0,17.681108577442554,-11.727555808955747,314632.0,-0.6554933882314308,7.174803879156178,36.0,N/A,39.56168702877849,N/A,2.8296493141299752
148,TRIP,70.07023288304036,80.4430046418332,75.95894244062926,18.059999465942383,18.51000022888184,18.940000534057617,17.950000762939453,0.0,1.2899581784660017,0.0,3.407824711460255,0.0,4.0373557452997755,0.0,1.7943047576090432,52.97377202168878,60.17925757698589,55.23454797941285,0.5037815259214621,1.4655637746218473,39.66720819739602,68.44697071082302,54.95960273169817,49.62593516209476,51.148618344260335,58.96314338149703,54.6248661519605,51.01642998388625,52.728034699244105,3.9546508579759685,-5.785085219945525,48.85843776740923,1.194320325085249,-17.211666049777246,-0.3045725807837843,-2.9943053810794074,4.218117995526605,8932.0,-2.3611718408395275,-8.361547142710577,184941.0,0.5125055707127252,13.6580689171998,156.0,N/A,48.950499863009696,N/A,15.88094544803124
149,CHEF,91.19216751724306,77.87662893902548,60.038553103027596,65.81999969482422,67.44000244140625,68.26000213623047,65.76000213623047,0.0,2.0465111547662307,0.0,2.1973096296049652,0.0,3.2209359916500064,0.0,1.9534916840782461,28.03369748754517,36.39020825042749,34.388853104414366,0.5037815259236159,-0.3219910762444091,27.54923794091695,46.615265233162305,35.07698732556325,49.12718204488778,42.67940461539091,36.565865333257534,34.738129686167625,41.98013656172132,46.502986550765044,0.11816312072096147,-30.403539335595408,39.52120066141637,-6.327795280705771,-54.78837489597799,-35.796131929750494,-46.20688846714167,-7.59128345730695,1313.0,25.645933014354068,38.79492600422833,3116.0,-0.03208213025344883,2.8043549983503793,33.0,N/A,19.566508942425884,N/A,N/A
150,DDOG,94.98622070941606,78.2462952561568,84.31796461866043,134.75999450683594,134.22999572753906,136.5399932861328,132.27999877929688,0.0,-3.397853400117608,0.0,-3.535751623967277,0.0,-3.1837236985236315,0.0,-4.5276531204134525,38.35012436512993,46.77485490068187,40.65741740911085,0.5037815259209064,-1.6149859763322556,29.935932641013014,53.89979337378739,41.36680385528187,49.12718204488778,45.191677891042566,44.45723289422087,42.95017167793054,47.413867206348634,N/A,N/A,N/A,50.01951882534536,9.47039272598097,14.750968983802842,-5.4419537910552185,13.778894317884333,-6.756449797237785,32378.0,46.91229184627252,83.85100221452501,371916.0,1.7537331808506564,6.170710819297745,516.0,0.5772606128629924,79.77701812256595,0.1338377117537935,28.74029901937225
151,PATK,83.64395028642939,79.52583874988936,86.8062091421741,107.72000122070312,106.12000274658205,109.97959899902344,105.7300033569336,0.0,-4.035633656389198,0.0,-6.756871080726114,0.0,-3.5774142091088375,0.0,-5.496955709208759,32.32468788013404,30.39814593357107,32.66360221354361,0.5037815259225831,0.8861546704045123,27.367883533189456,39.934835528600686,33.77572952713768,48.37905236907731,37.90962231942013,34.73716701911926,35.88685724682264,138.66605212608292,135.95044543265843,0.5116113502417269,283.1896373796306,N/A,N/A,N/A,-15.636535536326976,210.84117765301716,-106.0024499125393,177.0,-17.674418604651162,-17.674418604651162,1054.0,0.0,0.285442435775452,30.0,N/A,58.14720553645567,N/A,N/A
152,NIO,45.77181440447646,60.402686110187666,67.38255180467829,7.230000019073486,7.449999809265137,7.449999809265137,7.059999942779541,0.0,24.013724076988836,0.0,22.734754507034054,0.0,21.53343670768607,0.0,22.357018476902777,85.50152477873044,75.2578551572916,66.04298291670217,0.5037815259211822,1.5627855821526266,58.465889790647,76.31556578814227,67.03673954409668,48.37905236907731,40.67852095171756,66.7740651569926,68.81480814060568,84.26836471178154,N/A,N/A,N/A,79.57908458150695,-0.7111028259195625,8.25044454581689,-16.559951103988297,4.055149458728822,-18.22538179507937,367435.0,-20.92168893805405,65.85717058550038,4629310.0,1.4845923207899703,2.7206159717753566,201.0,N/A,78.43905554292763,N/A,186.18734920056377
153,VNET,55.63451580552944,88.42639290179748,30.35532887046043,9.890000343322754,9.850000381469728,10.1850004196167,9.699999809265137,0.0,17.87842596685692,0.0,8.122950084307554,0.0,7.891958393531502,0.0,17.57575526381984,81.19707607258327,90.1669218730493,91.0497630651447,0.5037815259211778,-0.4875585631439772,71.72204600575992,112.29919986398072,91.01682157539061,48.12967581047381,50.10924607811056,100.05232221576318,99.2787071221818,95.82438264997893,98.95399941201569,-6.407419915617502,1.2500002524540728,100.36174495385146,1.3009852511865336,6.298791415962795,-50.66773762693284,-12.376486679033388,-4.774619584834227,6982.0,-76.36905164827726,-70.73272971160294,128965.0,3.299264694103135,22.144453705106834,81.0,N/A,16.136172231943394,N/A,13.36409260902737
154,OMER,79.0640414627532,224.13794358922385,96.79803256515962,4.019999980926514,4.059999942779541,4.224999904632568,3.940000057220459,0.0,-6.293705905066944,0.0,-3.3333303057956836,0.0,-2.4249427465027904,0.0,-6.190470567906269,48.94239539357713,67.0310293458113,110.1570662747813,0.5037815259209938,-0.29575468025474355,58.42947988416475,147.26732696020525,108.10503277097773,48.12967581047381,53.65713115124294,100.86963171852994,118.12827307143156,185.72123100233853,206.9359163444414,-2.018526643545414,4.736338406935511,185.2308801987953,-14.641075832025718,16.930105907120655,-7.5187958386828235,4.529925018817125,-75.56416472755723,3937.0,-0.6309944472488642,19.556635286972366,68592.0,2.0122250479632355,9.051018299178047,58.0,N/A,48.971709795185575,N/A,57.06861983866484
155,VAC,90.26934865981431,85.92598278319393,91.49337595479497,77.26000213623047,75.73999786376953,78.70999908447266,74.95999908447266,0.0,0.24653229811678587,0.0,-4.669602551261947,0.0,-1.0559446072410863,0.0,-2.1729212600683114,36.41930467476266,38.61436549024177,41.14558792850184,0.5037815259211382,0.5800240428930591,31.515407372078926,59.262704142422805,43.87342507552128,47.880299251870326,36.87316068270546,49.54415411033132,47.18961762720632,278.6995704124106,N/A,N/A,N/A,N/A,N/A,N/A,1.2988476193874336,522.0760727467724,-237.55398248390875,675.0,4.166666666666666,-2.5974025974025974,3083.0,0.35807291666666663,-2.002542911633821,53.0,N/A,80.47481181936526,N/A,N/A
156,DXCM,104.6572441717576,96.5463117408034,90.8686510544214,76.98999786376953,76.44000244140625,77.83499908447266,75.55010223388672,0.0,1.0765389451703238,0.0,0.5789505807976973,0.0,-0.12190583899794419,0.0,-0.3953806806425912,37.623113177378336,42.58809939926076,42.906513795655485,0.503781525921649,-2.398119034129487,31.539925426601084,92.28901010118001,53.088245985472085,47.880299251870326,32.607426077958394,43.99470292179101,41.0777306456032,45.99458249381391,44.163693651812785,-8.473463626935736,3.8354293753916706,49.65191709107713,6.336423099487128,17.295875796118477,-27.332980353673214,1.61189125527165,-3.0880686981584233,15972.0,-57.83192966708028,58.29534192269574,180982.0,15.165861698133618,15.184918821560178,291.0,0.9375644500461808,14.741456921682277,1.807156460449162,60.36782653055533
157,VECO,72.59668273078091,77.9373854317482,112.33885977362333,26.690000534057617,27.14999961853028,27.440000534057617,26.540000915527344,0.0,5.6193116366077485,0.0,5.930552116796149,0.0,5.701084367411199,0.0,5.025723920687509,50.84688798492588,45.77446791405616,44.882579883746246,0.5037815259215234,-0.7781622732665177,30.45823296275757,53.417555963531505,43.44619574320172,47.63092269326683,58.01284395564298,47.57758212740145,44.35241565535745,65.82010050339238,60.54333965079679,0.2485311059673702,-7.687744075134309,91.31859333292988,18.472649605528137,98.97515637119433,-51.9926256243493,-36.94030090599891,-20.937520619646136,1061.0,1.628352490421456,3.816046966731898,2224.0,0.13507429085997297,4.022450888681011,58.0,N/A,47.92889831843467,N/A,N/A
158,ABBV,83.19970058746445,93.43104320888862,84.36123713323556,219.1000061035156,220.8099975585937,221.5500030517578,217.3000030517578,0.0,-0.5672793126281002,0.0,0.2679122398602103,0.0,-0.09694782246177149,0.0,0.25374996620891005,17.529805017221236,20.1719849073341,23.921736645941262,0.5037815259211164,-0.9626879134797822,14.414098639105651,33.00317600782308,24.753020005674692,47.63092269326683,44.03994181267507,26.36753622391496,28.316513295032912,240.15975044004216,321.7450132503054,-4.5608445139514755,1024.3243119662106,N/A,N/A,N/A,-3.204693940441355,718.7783961693208,-216.2380137941009,34520.0,88.72669618938276,-7.715339785061221,349248.0,1.3011874858598105,4.590321034978438,423.0,N/A,1.3254786051928222,N/A,N/A
159,VERX,135.15019260540632,142.0728019068781,144.73841550362158,25.40999984741211,25.13500022888184,26.5049991607666,24.864999771118164,0.0,6.362496846367799,0.0,3.308673685573803,0.0,7.700115820468369,0.0,4.915607471205073,75.16095698156904,58.73293741878675,50.27683079074709,0.5037815259213786,1.9582032489219199,30.693380970605016,68.27292951216273,47.89963891265956,47.381546134663346,58.770274018876734,53.872961776146376,50.34715048835498,65.37701499570603,69.12697585996158,8.450032711015504,14.699407115451399,56.15509026333352,-4.44170564541783,5.998738013833298,-3.9481026474374,-20.101192737917128,-15.100184204958943,3338.0,-40.78410502040092,88.05633802816901,16047.0,0.6586375611592021,240.99022524436887,30.0,N/A,50.56589199542986,N/A,N/A
160,GEO,107.72790388304752,130.6339599486808,57.8898652269789,22.049999237060547,21.61000061035156,22.440000534057617,21.5,0.0,3.2786831057781587,0.0,-6.043475607167135,0.0,-3.108805345846946,0.0,2.0887813114779807,55.694589533897386,48.22312715590497,47.57613031981767,0.503781525921118,-1.9742242976666675,35.73056814834282,80.07643863334366,53.17656695203166,47.381546134663346,34.68339650676684,51.4363258551809,62.02040452573996,62.279090879774216,62.463154432925336,1.733538074443072,0.773510081586698,60.84439122498087,0.026642154873109287,-2.0878403788710247,-19.326649193719245,-12.905959633567887,-14.702960559956544,12763.0,-17.187905528159874,-82.72913029946278,466040.0,-0.09410927394373594,8.792529909541873,264.0,N/A,14.038093277281842,N/A,14.165320343916957
161,EQT,120.53460855171312,105.1460714609756,66.19378615673193,50.0099983215332,49.9900016784668,50.97999954223633,49.7599983215332,0.0,-1.4581313861414718,0.0,-1.9034486331092073,0.0,-0.4685702318370664,0.0,-1.3970114513484935,22.90522189915894,35.81563826562688,33.76366862066904,0.5037815259207563,-4.176434852209306,27.068094582072526,45.60932424360287,35.85523330256973,47.13216957605985,35.088424706212386,40.43310971167829,39.00234079016628,136.4395680209016,117.4560969869572,0.7987130252966532,213.90497601254467,166.90327934888145,2.1477557673206067,362.3554527863267,-10.606161460552388,208.98675683122838,-102.67589940023255,18224.0,69.57290406625106,-5.501685247601763,344268.0,-0.5468553649891236,-1.2163313792836299,233.0,N/A,6.527135942659153,N/A,N/A
162,AXON,103.39314585446661,74.48690517797422,50.94505407076265,750.6699829101562,751.8099975585938,762.1749877929688,748.72998046875,0.0,-0.0998110267303969,0.0,0.09319703115165007,0.0,-0.3699344542559257,0.0,0.4429096988405645,35.16781221889407,50.55922879212304,46.85548513414899,0.5037815259216846,-1.237750718808533,24.19314595980638,70.69467995720335,45.44838478752963,47.13216957605985,54.08039126911066,55.54252199600084,55.39476378819759,47.55036217323175,47.39603121481039,-0.8904846878755353,1.8969608764887589,46.72729462028621,1.9184481619572848,4.654801788589399,-36.16846686810025,-11.210588473059468,-0.6948770390827548,4251.0,32.22395023328149,0.5677785663591199,46750.0,0.08777751611038558,3.9535711109134573,531.0,0.0602341397576379,28.69618538384317,0.0295693505447847,N/A
